Name,Location,Experience,Specialization,Image_Url,Rating,City,Description
Advocate Sudhindra Bhat,"HSR Layout, Bangalore / Bengaluru",10 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-sudhindra-bhat.webp,5.0,Bengaluru,"Advocate Sudhindra Bhat has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Sudhindra provides services in the various field of Trademark & Copyright, Tax, Criminal, Divorce, Immigration, International Law and drafting and vetting of various agreements and documents.Advocate Sudhindra enrolled with the Bar Council of Karnataka in 2015. He is a member of the Bangalore Bar Association."
Advocate Vijay Belavadi,"MG Road, Bangalore / Bengaluru",24 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-vijay-belavadi.webp,4.6,Bengaluru,"Advocate Vijay Belavadi has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Vijay provides services in the field of cheque bounce, civil laws, wills/trusts, family law and banking & finance.Advocate Vijay enrolled with the Bar Council Of Karnataka in 2001. He is a member of the Bangalore Bar Association."
Advocate Hanumesh H N,"sheshadripuram, Bangalore / Bengaluru",8 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-hanumesh-h-n.webp,4.3,Bengaluru,"Advocate Hanumesh H N has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Founder of Hexa legal Research group and partner in Zista legalis , Mainly practised in the field of Criminal law, Real estate, cyber  law, Family law and labour matters, Advisor for many startup companies, firms and NGOs, and successfully handled cases representing many high stake companies. Conducted full fledged trials, contemporary cyber frauds and helped in recovering amounts. He is also a member of many NGOs and organisations, and legal advisor for companies."
Advocate Aparna Kanampalli,"Malleswaram, Bangalore / Bengaluru",27 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-aparna-kanampalli.webp,4.8,Bengaluru,"Advocate Aparna Kanampalli has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Aparna provides services in various field of civil laws, criminal laws, family law, consumer cases, landlord/tenant matters, revenue related matters, arbitration matters, matrimonial related matters and drafting and vetting of various agreements and documents.Advocate Aparna enrolled with the Bar Council of Karnataka in 1998. She is a member of the Bar Association of Karnataka."
Advocate Sandeep Praveen,"Seshadripuram, Bangalore / Bengaluru",6 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-sandeep-praveen.jpg,4.0,Bengaluru,"Advocate Sandeep Praveen has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Dr. Gubbi S Subba Rao,"Kempegowda Road, Bangalore / Bengaluru",39 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-gubbi-s-subba-rao.webp,4.8,Bengaluru,"Advocate Dr. Gubbi S Subba Rao (Global Law Expert) has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Dr. Gubbi is a highly regarded legal practitioner and arbitrator with over thirty years of experience in the legal field, including a significant tenure in the corporate sector and more than a decade in independent practice."
Advocate Shankar Bandi,"Mahadevapura, Bangalore / Bengaluru",19 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-shankar-bandi.webp,3.7,Bengaluru,"Advocate Shankar Bandi completed his law in the year 2006 and has been providing services in various fields of law, that is, Cheque Bounce, Family, Labour & Service, Wills / Trusts, Civil and drafting and vetting of various agreements and documents.Advocate Shankar enrolled with the Bar Council of Karnataka in 2006."
Advocate Bhagya C H,"Malleshwaram, Bangalore / Bengaluru",11 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-bhagya-c-h.webp,4.0,Bengaluru,"Advocate Bhagya C H has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Bhagya is expert in providing legal advice and counsel, researching and gathering information or evidence, drawing up legal documents related to deeds, will, contracts,and other transactions and also expert in defending in court and expertise in handling civil and criminal court proceedingsAdvocate Bhagya is enrolled with the bar council of Karnataka with immense practise experience"
Advocate Tabassum Sultana,"Mysore Bank Circle, Bangalore / Bengaluru",10 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-tabassum-sultana.webp,4.0,Bengaluru,"Advocate Tabassum is an appointed Karnataka State Legal Services Authority Advocate with Specialization in the Field of Family Law, Criminal Law, Cyber Crime and includes Divorce (Mutual and Contested), Child Custody, Domestic Violence, Dowry Harrasment, Mediation, Counselling, Contract Review, Bails (Regular and Anticipatory Bail), All kinds of Documentation, Police Station visits..etc.."
Advocate Rajesh K.S,"Subedar Chatram Road (SC Road), Bangalore / Bengaluru",19 years Experience,Criminal,https://lawrato.com/expert_images/thumb/advocate-rajesh-ks.jpg,4.7,Bengaluru,"Advocate Rajesh K.S has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has acquired excellent professional experience in providing legal consultancy and advisory services in various fields of law.Advocate Rajesh provides legal services in a variety of legal areas including, Family Disputes, Property related Matters, Matrimonial Disputes, and Drafting and vetting of various agreements and connected matters, Writ Jurisdiction, Service matters, Civil matters, Criminal matters, and other miscellaneous matters."
Advocate Ayantika Mondal,"Gandhinagar, Bangalore / Bengaluru",16 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-ayantika-mondal.webp,4.6,Bengaluru,"Adv. Ayantika Mondal, a dedicated and seasoned legal professional with a strong career in both litigation and non-litigation sectors. Providing High-Quality Legal Services in Bangalore, Karnataka. With 15 years of experience Ayantika in the legal industry she is a well-known advocate based in Bangalore. She has established herself as a highly skilled and dedicated lawyer who provides practical and straightforward legal advice to her clients. As an experienced lawyer, Ayantika Mondal offers a wide range of legal services for numerous clients, including civil, criminal, commercial/arbitration, corporate & High court cases. "
Advocate Omar Shariff,"Frazer Town, Bangalore / Bengaluru",26 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-omar-shariff.webp,4.9,Bengaluru,"Mr. Omar Shariff is the Founding Partner of Omar Shariff & Associates since 2001. He has defended and prosecuted numerous individuals and legal entities. He is well versed in contractual laws, criminal law, and family law. He is adept at negotiating resolutions as well as aggressively pursuing litigated outcomes. He also handles straightforward family law cases, pre and post-marital agreements and marital settlements. He has also negotiated various matters related to mining laws in India.Advocate Omar enrolled with the Bar Council of Karnataka in 1999. He is a member of the Karnataka Bar Association."
Advocate K S Archana,"Yellappa Chetty Layout, Bangalore / Bengaluru",8 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-k-s-archana.webp,4.8,Bengaluru,"Advocate K S Archana has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services"
Advocate Pratap Kumar,"Ashok Nagar, Bangalore / Bengaluru",32 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-pratap-kumar.webp,4.6,Bengaluru,"Advocate Pratap Kumar has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Pratap provides services in various field of Civil Laws, Criminal Laws, Family Law, Consumer cases, Property Matter related to Injunction, Property Verification, Partition Suit, Title Suit, Succession Certificate and drafting and vetting of various agreements and documents.He has extensive knowledge in consumer matters and DRT matters."
